name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,sunshine
London,2018-12-12,8.1,3.6,6.5,6.1,0.1,3.8,2.2,74.8,0.001,100,4.17,rain,0.0,0.0,29.5,20.3,124.3,1021.7,57.7,18.4,18.3,1.5,1,,2018-12-12T07:56:57,2018-12-12T15:51:18,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",7.9
London,2018-12-13,5.5,2.1,3.4,1.6,-2.2,0.0,-0.5,75.7,0.0,0,0.0,,0.0,0.0,,22.7,99.8,1018.0,22.4,18.3,23.8,2.1,2,,2018-12-13T07:57:54,2018-12-13T15:51:18,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",7.9
London,2018-12-14,4.1,2.1,3.2,4.0,-0.5,1.8,-2.0,68.5,0.0,0,0.0,,0.0,0.0,29.5,13.8,108.9,1022.9,76.5,13.2,9.9,0.9,1,,2018-12-14T07:58:49,2018-12-14T15:51:21,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999",7.9
London,2018-12-15,7.0,1.6,3.3,5.0,-3.0,-1.1,0.0,79.1,10.981,100,4.17,rain,0.0,0.0,48.2,27.2,143.6,1012.4,84.1,11.7,8.4,0.7,0,,2018-12-15T07:59:41,2018-12-15T15:51:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",7.9
London,2018-12-16,9.1,3.1,6.9,8.0,1.5,4.8,5.3,89.6,1.009,100,8.33,rain,0.0,0.0,,19.4,194.3,1006.0,39.7,16.5,19.6,1.8,1,,2018-12-16T08:00:29,2018-12-16T15:51:39,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999",7.9
London,2018-12-17,10.0,4.1,7.4,10.0,1.2,5.2,5.5,87.9,5.004,100,4.17,rain,0.0,0.0,,18.2,225.1,1016.1,41.3,22.4,22.3,1.9,2,,2018-12-17T08:01:15,2018-12-17T15:51:52,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",7.8
London,2018-12-18,11.0,8.0,9.9,11.0,4.9,9.0,6.8,81.3,2.009,100,4.17,rain,0.0,0.0,48.9,30.2,179.2,1009.2,85.8,16.9,12.1,1.1,1,,2018-12-18T08:01:58,2018-12-18T15:52:09,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",7.8
London,2018-12-19,9.6,6.6,8.0,7.6,4.3,5.7,5.9,86.4,5.161,100,16.67,rain,0.0,0.0,,16.9,202.2,1004.7,55.1,25.9,18.4,1.5,1,,2018-12-19T08:02:37,2018-12-19T15:52:30,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,03772099999,03770099999",7.8
London,2018-12-20,10.1,6.5,8.5,10.1,3.7,6.5,5.5,81.2,0.208,100,12.5,rain,0.0,0.0,35.3,21.2,222.9,1006.1,57.7,23.1,21.8,1.9,2,,2018-12-20T08:03:14,2018-12-20T15:52:54,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",7.8
London,2018-12-21,13.0,9.1,11.4,13.0,7.4,11.4,8.3,81.6,6.206,100,8.33,rain,0.0,0.0,79.6,40.6,241.3,1001.4,84.2,13.3,15.6,1.3,1,,2018-12-21T08:03:47,2018-12-21T15:53:21,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",7.8
London,2018-12-22,11.5,8.0,9.9,11.5,6.1,8.8,6.8,81.5,0.797,100,4.17,rain,0.0,0.0,50.7,33.0,256.7,1015.4,49.4,20.7,20.2,1.7,1,,2018-12-22T08:04:17,2018-12-22T15:53:51,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999",7.8
London,2018-12-23,13.1,7.1,9.4,13.1,5.0,8.2,8.1,91.6,3.6,100,8.33,rain,0.0,0.0,,23.2,246.8,1017.8,83.0,14.4,8.1,0.6,1,,2018-12-23T08:04:44,2018-12-23T15:54:25,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",7.8
London,2018-12-24,8.1,3.6,6.1,7.7,3.6,5.6,4.1,86.9,1.999,100,4.17,rain,0.0,0.0,,9.7,50.8,1031.8,54.9,11.2,20.7,1.8,1,,2018-12-24T08:05:08,2018-12-24T15:55:02,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999",7.8
London,2018-12-25,8.6,1.6,5.7,8.1,0.6,5.1,4.3,90.9,0.199,100,4.17,rain,0.0,0.0,25.9,7.3,156.0,1034.4,89.6,16.9,10.2,0.8,1,,2018-12-25T08:05:28,2018-12-25T15:55:43,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",7.8
London,2018-12-26,9.6,5.1,8.0,8.7,4.3,7.3,6.4,89.9,0.001,100,4.17,rain,0.0,0.0,25.9,11.5,194.6,1030.6,89.0,10.0,10.7,0.8,1,,2018-12-26T08:05:45,2018-12-26T15:56:26,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",7.8
London,2018-12-27,8.6,4.0,5.4,8.6,3.7,5.3,4.5,94.2,0.0,0,0.0,,0.0,0.0,,5.0,312.6,1026.5,59.7,4.7,21.0,1.8,1,,2018-12-27T08:05:58,2018-12-27T15:57:12,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",7.9
London,2018-12-28,10.0,6.0,7.9,10.0,6.0,7.4,5.7,86.3,0.0,0,0.0,,0.0,0.0,,13.2,262.0,1030.5,92.9,14.1,10.4,1.0,0,,2018-12-28T08:06:08,2018-12-28T15:58:02,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",7.9
London,2018-12-29,12.5,7.6,10.0,12.5,6.9,9.1,8.1,87.7,0.0,0,0.0,,0.0,0.0,48.2,28.3,259.5,1032.4,84.3,22.9,11.2,1.0,1,,2018-12-29T08:06:15,2018-12-29T15:58:55,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",7.9
London,2018-12-30,10.6,7.0,9.2,10.6,5.8,8.5,8.1,93.3,0.199,100,4.17,rain,0.0,0.0,,15.4,271.1,1035.2,97.7,8.2,8.6,0.6,0,,2018-12-30T08:06:19,2018-12-30T15:59:50,0.77,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",7.9
London,2018-12-31,10.1,8.1,8.7,10.1,5.9,7.1,6.0,83.2,0.0,0,0.0,,0.0,0.0,,14.5,286.8,1035.7,99.9,30.9,8.2,0.6,0,,2018-12-31T08:06:19,2018-12-31T16:00:48,0.81,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,03772099999,03770099999",7.9
London,2019-01-01,11.1,6.5,8.8,11.1,4.3,7.3,4.4,73.9,0.0,0,0.0,,0.0,0.0,,17.7,319.4,1035.6,84.3,35.5,17.8,1.4,1,,2019-01-01T08:06:15,2019-01-01T16:01:50,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",7.9
London,2019-01-02,6.6,5.1,5.8,5.2,3.1,4.0,0.5,68.8,0.0,0,0.0,,0.0,0.0,,12.5,359.6,1043.0,92.7,26.0,19.4,1.6,1,,2019-01-02T08:06:09,2019-01-02T16:02:54,0.88,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",7.9
London,2019-01-03,5.6,4.0,5.1,5.1,3.2,4.4,-0.7,66.3,0.0,0,0.0,,0.0,0.0,,8.1,14.3,1043.2,95.3,32.1,15.2,1.3,1,,2019-01-03T08:05:59,2019-01-03T16:04:00,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,03772099999,03770099999",8.0
London,2019-01-04,5.0,2.5,3.6,4.1,1.1,2.3,-1.4,69.8,0.0,0,0.0,,0.0,0.0,,12.1,330.9,1042.3,89.0,13.6,26.6,2.4,2,,2019-01-04T08:05:45,2019-01-04T16:05:09,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.0
London,2019-01-05,6.1,4.0,5.1,4.7,1.4,3.1,0.8,73.8,0.0,0,0.0,,0.0,0.0,,14.3,309.1,1039.1,100.0,18.2,7.5,0.6,0,,2019-01-05T08:05:29,2019-01-05T16:06:21,0.98,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.0
London,2019-01-06,10.1,5.6,7.7,10.1,4.0,6.5,4.2,78.5,0.0,0,0.0,,0.0,0.0,,13.1,292.6,1036.8,96.1,19.5,16.2,1.2,1,,2019-01-06T08:05:09,2019-01-06T16:07:35,0.0,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.0
London,2019-01-07,11.1,8.1,9.6,11.1,6.1,8.8,6.6,81.7,0.0,0,0.0,,0.0,0.0,45.5,26.2,260.5,1032.3,93.0,26.9,14.0,1.4,1,,2019-01-07T08:04:45,2019-01-07T16:08:52,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.1
London,2019-01-08,10.0,5.5,7.9,10.0,3.5,5.4,2.0,66.3,0.0,0,0.0,,0.0,0.0,48.2,22.0,316.1,1028.1,44.3,24.9,25.5,2.3,2,,2019-01-08T08:04:19,2019-01-08T16:10:11,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.1
London,2019-01-09,6.5,3.6,4.8,3.3,0.4,1.7,0.5,73.9,0.0,0,0.0,,0.0,0.0,,19.9,346.4,1029.6,58.4,27.0,21.5,2.0,1,,2019-01-09T08:03:49,2019-01-09T16:11:32,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999",8.1
London,2019-01-10,5.7,2.6,4.1,4.1,0.1,2.2,1.4,83.1,0.0,0,0.0,,0.0,0.0,,10.8,307.9,1030.6,89.0,8.6,12.6,1.0,1,,2019-01-10T08:03:16,2019-01-10T16:12:55,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.2
London,2019-01-11,9.0,6.6,7.9,7.5,5.2,6.5,4.5,79.1,0.002,100,4.17,rain,0.0,0.0,,11.6,311.5,1030.2,89.7,12.2,18.2,1.4,1,,2019-01-11T08:02:40,2019-01-11T16:14:20,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.2
London,2019-01-12,10.5,7.5,9.0,10.5,5.3,6.9,5.3,77.6,0.0,0,0.0,,0.0,0.0,50.0,24.9,271.8,1023.1,93.6,40.1,11.1,1.0,0,,2019-01-12T08:02:01,2019-01-12T16:15:47,0.21,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999",8.2
London,2019-01-13,12.0,9.6,10.7,12.0,6.9,10.5,6.3,74.6,0.002,100,4.17,rain,0.0,0.0,53.8,32.8,282.0,1014.3,87.0,37.9,21.6,2.0,1,,2019-01-13T08:01:19,2019-01-13T16:17:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,03672099999,03781099999,D4121,03772099999,03770099999",8.3
London,2019-01-14,9.6,6.0,8.4,7.1,3.7,5.9,2.8,68.1,0.0,0,0.0,,0.0,0.0,46.4,25.1,302.6,1020.3,73.4,28.3,17.2,1.4,1,,2019-01-14T08:00:34,2019-01-14T16:18:46,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.3
London,2019-01-15,9.5,3.1,7.0,6.9,0.5,4.4,3.9,80.6,0.0,0,0.0,,0.0,0.0,,22.1,238.6,1019.5,88.2,35.4,16.3,1.6,1,,2019-01-15T07:59:45,2019-01-15T16:20:18,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999",8.3
London,2019-01-16,9.5,4.1,7.8,6.7,1.4,4.9,6.1,88.7,3.004,100,12.5,rain,0.0,0.0,48.2,24.6,227.2,1006.1,84.3,18.5,8.4,0.6,0,,2019-01-16T07:58:54,2019-01-16T16:21:52,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.4
London,2019-01-17,5.1,1.1,4.0,3.7,-2.0,1.0,-0.7,72.7,0.601,100,8.33,rain,0.0,0.0,46.1,21.4,309.4,1011.3,48.0,30.8,30.0,2.6,2,,2019-01-17T07:58:00,2019-01-17T16:23:28,0.38,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.4
London,2019-01-18,7.0,-0.5,3.0,3.6,-2.2,0.8,-1.6,71.8,0.0,0,0.0,,0.0,0.0,,21.2,159.9,1016.5,79.7,28.9,28.1,2.4,2,,2019-01-18T07:57:03,2019-01-18T16:25:04,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.5
London,2019-01-19,5.5,2.6,4.2,2.7,-0.6,1.0,0.8,78.1,0.001,100,4.17,rain,0.0,0.0,29.5,18.5,130.5,1010.0,88.6,18.7,10.1,0.9,0,,2019-01-19T07:56:04,2019-01-19T16:26:42,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.5
London,2019-01-20,5.5,0.6,2.9,3.3,-1.0,1.6,-1.0,76.1,0.0,0,0.0,,0.0,0.0,,10.7,28.2,1017.9,44.6,12.1,29.6,2.6,2,,2019-01-20T07:55:02,2019-01-20T16:28:22,0.48,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.6
London,2019-01-21,6.0,-1.0,2.5,4.6,-1.4,1.1,-0.1,83.1,0.001,100,4.17,rain,0.0,0.0,,19.2,207.4,1021.3,74.9,8.1,29.5,2.6,2,,2019-01-21T07:53:57,2019-01-21T16:30:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.6
London,2019-01-22,6.0,1.1,3.6,3.3,-1.9,1.3,1.5,86.6,1.026,100,8.33,rain,0.0,0.0,40.7,22.2,245.9,1002.1,64.0,16.7,30.9,2.7,2,,2019-01-22T07:52:49,2019-01-22T16:31:44,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,D6143,03772099999,03770099999",8.6
London,2019-01-23,2.6,-0.5,1.8,2.5,-1.7,-0.2,-0.8,83.0,1.995,100,12.5,"rain,snow",0.0,0.0,,14.9,338.2,1002.6,81.9,12.1,18.8,1.6,1,,2019-01-23T07:51:39,2019-01-23T16:33:27,0.58,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,D6143,03772099999,03770099999",8.7
London,2019-01-24,5.0,-1.5,1.7,5.0,-1.5,1.0,0.5,91.5,0.796,100,8.33,rain,0.0,0.0,,7.9,275.8,1011.7,89.8,7.0,13.1,1.0,1,,2019-01-24T07:50:26,2019-01-24T16:35:10,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,AR120,D6143,03772099999,03770099999",8.7
London,2019-01-25,12.1,2.1,6.8,12.1,0.9,5.3,5.4,91.2,1.199,100,8.33,rain,0.0,0.0,,19.9,262.2,1014.0,76.4,14.4,22.5,1.9,1,,2019-01-25T07:49:11,2019-01-25T16:36:55,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999",8.8
London,2019-01-26,10.5,6.6,8.4,10.5,3.6,5.8,6.2,85.9,0.402,100,4.17,rain,0.0,0.0,50.0,28.6,231.8,1002.6,83.3,27.2,20.7,1.8,1,,2019-01-26T07:47:54,2019-01-26T16:38:40,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.8
London,2019-01-27,8.5,4.0,6.1,5.5,-1.3,1.9,1.8,74.6,5.782,100,12.5,rain,0.0,0.0,62.9,36.9,297.5,991.8,73.1,23.7,29.2,2.5,2,,2019-01-27T07:46:34,2019-01-27T16:40:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.9
London,2019-01-28,6.0,-0.7,3.2,2.3,-2.1,-0.3,-2.9,65.3,0.0,0,0.0,,0.0,0.0,33.5,25.0,307.2,1005.8,17.9,35.8,38.8,3.4,3,,2019-01-28T07:45:12,2019-01-28T16:42:12,0.75,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",8.9
London,2019-01-29,6.5,-1.0,2.7,4.4,-2.7,0.6,-0.7,78.8,0.0,0,0.0,,0.0,0.0,,14.0,201.2,1000.0,81.6,26.4,36.4,3.2,2,,2019-01-29T07:43:47,2019-01-29T16:44:00,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03660099999,03672099999,03781099999,03772099999,03770099999",9.0
London,2019-01-30,4.6,-1.2,1.6,3.5,-2.6,0.0,-1.2,82.5,4.997,100,8.33,rain,0.0,0.0,,13.1,293.1,995.8,35.7,28.2,41.6,3.6,3,,2019-01-30T07:42:21,2019-01-30T16:45:47,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",9.1
London,2019-01-31,4.1,-2.5,0.7,0.8,-4.4,-1.9,-1.7,85.2,0.199,100,4.17,"rain,snow",0.3,0.1,48.2,25.5,100.0,991.5,65.0,15.9,40.2,3.3,3,,2019-01-31T07:40:52,2019-01-31T16:47:36,0.85,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",9.1
London,2019-02-01,3.0,1.1,2.0,-0.9,-4.1,-2.6,0.7,91.4,6.38,100,16.67,"rain,snow",0.2,0.4,48.2,22.6,50.4,987.7,91.4,7.2,9.7,0.8,0,,2019-02-01T07:39:21,2019-02-01T16:49:24,0.88,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",9.2
London,2019-02-02,5.0,1.6,3.2,1.4,-2.5,-0.6,-0.6,77.1,6.964,100,12.5,rain,0.0,0.0,37.1,20.5,342.6,1006.8,75.1,22.6,40.0,3.3,2,,2019-02-02T07:37:49,2019-02-02T16:51:13,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",9.2
London,2019-02-03,6.0,-2.2,2.5,2.9,-5.3,-0.1,-1.5,75.5,0.0,0,0.0,,0.0,0.0,,19.3,242.2,1023.0,49.4,32.2,43.2,3.6,3,,2019-02-03T07:36:14,2019-02-03T16:53:02,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",9.3
London,2019-02-04,8.6,6.1,7.3,7.1,1.6,4.4,5.9,90.8,5.596,100,8.33,rain,0.0,0.0,53.6,29.9,209.2,1018.7,88.2,11.8,9.2,0.7,0,,2019-02-04T07:34:37,2019-02-04T16:54:52,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999",9.3
London,2019-02-05,8.5,6.1,7.0,7.0,2.5,4.9,5.9,92.4,0.199,100,4.17,rain,0.0,0.0,,21.2,186.7,1023.2,97.8,6.0,16.9,1.5,1,,2019-02-05T07:32:59,2019-02-05T16:56:42,0.02,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999",9.4
London,2019-02-06,11.0,7.6,9.3,11.0,5.4,7.9,7.7,89.9,4.199,100,12.5,rain,0.0,0.0,,18.9,203.0,1016.5,84.3,12.6,31.3,2.7,1,,2019-02-06T07:31:19,2019-02-06T16:58:32,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",9.5
London,2019-02-07,10.1,6.5,8.1,10.1,2.1,4.6,3.4,72.4,3.206,100,8.33,rain,0.0,0.0,69.5,40.6,241.1,1006.2,60.8,32.8,41.7,3.4,3,,2019-02-07T07:29:37,2019-02-07T17:00:22,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",9.5
London,2019-02-08,11.0,8.1,9.5,11.0,5.1,7.7,7.2,85.0,4.031,100,12.5,rain,0.0,0.0,64.3,39.5,214.4,999.4,83.8,13.4,12.8,1.2,1,,2019-02-08T07:27:53,2019-02-08T17:02:12,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",9.6
London,2019-02-09,10.5,7.1,8.5,10.5,2.4,5.3,3.3,69.9,1.0,100,8.33,rain,0.0,0.0,68.3,42.3,240.0,1000.5,57.6,24.2,47.5,4.1,3,,2019-02-09T07:26:07,2019-02-09T17:04:02,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",9.6
London,2019-02-10,7.6,4.1,6.2,5.6,0.5,3.1,3.5,83.1,0.609,100,12.5,rain,0.0,0.0,55.1,27.3,269.7,997.8,63.7,30.9,24.3,1.9,1,,2019-02-10T07:24:20,2019-02-10T17:05:52,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",9.7
London,2019-02-11,9.0,2.0,6.0,8.1,-0.3,4.4,1.6,74.1,0.0,0,0.0,,0.0,0.0,,16.6,298.9,1023.4,63.3,36.6,59.1,5.2,4,,2019-02-11T07:22:32,2019-02-11T17:07:42,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",9.8
London,2019-02-12,11.5,3.1,7.1,11.5,1.4,5.8,3.9,80.6,0.0,0,0.0,,0.0,0.0,,19.1,232.4,1033.3,66.2,25.1,47.2,4.3,3,,2019-02-12T07:20:42,2019-02-12T17:09:32,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",9.8
London,2019-02-13,12.0,4.5,8.1,12.0,2.4,6.6,5.2,82.2,0.0,0,0.0,,0.0,0.0,,20.6,201.6,1033.2,72.7,14.8,48.7,4.3,2,,2019-02-13T07:18:50,2019-02-13T17:11:22,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",9.9
London,2019-02-14,14.6,2.5,7.2,14.6,1.2,6.6,3.2,78.3,0.0,0,0.0,,0.0,0.0,51.8,12.5,149.0,1032.0,26.1,15.1,65.3,5.8,4,,2019-02-14T07:16:58,2019-02-14T17:13:12,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999",9.9
London,2019-02-15,15.0,1.6,7.7,15.0,-0.1,7.2,3.3,76.1,0.199,100,4.17,rain,0.0,0.0,,13.9,176.9,1027.1,21.0,13.9,66.3,5.8,4,,2019-02-15T07:15:03,2019-02-15T17:15:02,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",10.0
London,2019-02-16,12.1,4.6,9.2,12.1,2.8,8.4,7.4,88.6,0.0,0,0.0,,0.0,0.0,,15.5,194.0,1022.8,90.0,5.8,25.2,2.1,1,,2019-02-16T07:13:08,2019-02-16T17:16:51,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,AR120,03772099999,03770099999",10.1
London,2019-02-17,14.6,5.5,9.7,14.6,3.2,8.8,6.6,81.8,0.0,0,0.0,,0.0,0.0,46.4,23.2,189.0,1016.1,54.3,13.7,56.0,4.9,4,,2019-02-17T07:11:11,2019-02-17T17:18:41,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999",10.1
